Show_ID,Type,Title,Country,Release_Year,Genre,IMDb_Rating,Duration,Rating Category
NF04225,TV Show,4225,Japan,2019,Action,6.2,6 Seasons,Good
NF04226,TV Show,4226,USA,1998,Thriller,9.2,5 Seasons,Excellent
NF04227,TV Show,4227,USA,2012,Comedy,8.2,6 Seasons,Excellent
NF04228,TV Show,4228,India,2001,Comedy,7.4,10 Seasons,Good
NF04229,Movie,4229,South Korea,2002,Action,8.4,99 min,Excellent
NF04230,TV Show,4230,Canada,2022,Action,7,7 Seasons,Good
NF04231,TV Show,4231,India,2021,Drama,9.2,5 Seasons,Excellent
NF04232,Movie,4232,South Korea,2013,Sci-Fi,8.6,153 min,Excellent
NF04233,Movie,4233,USA,2024,Sci-Fi,9.7,90 min,Excellent
NF04234,Movie,4234,Japan,2018,Sci-Fi,8.4,84 min,Excellent
NF04235,Movie,4235,Japan,1981,Action,7.2,146 min,Good
NF04236,Movie,4236,Canada,2018,Action,9.1,138 min,Excellent
NF04237,TV Show,4237,South Korea,1984,Comedy,7.4,5 Seasons,Good
NF04238,TV Show,4238,India,1994,Romance,9.7,7 Seasons,Excellent
NF04239,TV Show,4239,South Korea,2022,Drama,9.4,5 Seasons,Excellent
NF04240,Movie,4240,South Korea,2010,Sci-Fi,8.5,129 min,Excellent
NF04241,Movie,4241,South Korea,2000,Romance,7.4,180 min,Good
NF04242,TV Show,4242,UK,1989,Drama,6.9,6 Seasons,Good
NF04243,Movie,4243,UK,2009,Action,7.6,63 min,Average
NF04244,Movie,4244,Japan,2002,Romance,8.8,66 min,Excellent
NF04245,TV Show,4245,Canada,2015,Drama,5.8,1 Seasons,Good
NF04246,TV Show,4246,UK,1999,Romance,5.1,3 Seasons,Average
NF04247,Movie,4247,USA,2024,Romance,6.6,82 min,Average
NF04248,Movie,4248,UK,2017,Romance,8.9,172 min,Excellent
NF04249,TV Show,4249,USA,2003,Comedy,5.3,2 Seasons,Good
NF04250,Movie,4250,UK,2008,Romance,9.1,75 min,Excellent
NF04251,TV Show,4251,India,1999,Romance,7,9 Seasons,Good
NF04252,Movie,4252,South Korea,1998,Action,5.6,152 min,Good
NF04253,TV Show,4253,Japan,1981,Romance,7.8,5 Seasons,Average
NF04254,Movie,4254,Canada,2004,Sci-Fi,6.8,96 min,Good
NF04255,TV Show,4255,USA,2005,Romance,5,10 Seasons,Average
NF04256,TV Show,4256,Canada,2021,Romance,7.6,10 Seasons,Average
NF04257,Movie,4257,Canada,2000,Comedy,8.3,128 min,Excellent
NF04258,TV Show,4258,India,2025,Sci-Fi,5.5,10 Seasons,Good
NF04259,TV Show,4259,UK,2003,Comedy,5.8,1 Seasons,Average
NF04260,TV Show,4260,Japan,1981,Action,7,2 Seasons,Average
NF04261,Movie,4261,Japan,1989,Romance,5.3,135 min,Good
NF04262,TV Show,4262,Japan,2000,Sci-Fi,9.2,8 Seasons,Excellent
NF04263,Movie,4263,UK,2015,Sci-Fi,7.9,100 min,Good
NF04264,TV Show,4264,Canada,2004,Romance,7.4,8 Seasons,Good
NF04265,TV Show,4265,Japan,2000,Sci-Fi,5,7 Seasons,Good
NF04266,TV Show,4266,India,1989,Action,5.4,5 Seasons,Average
NF04267,Movie,4267,UK,2003,Action,7.8,113 min,Average
NF04268,Movie,4268,USA,2012,Drama,8.1,80 min,Excellent
NF04269,Movie,4269,USA,2013,Action,8.3,78 min,Excellent
NF04270,TV Show,4270,Canada,2013,Thriller,8.5,7 Seasons,Excellent
NF04271,TV Show,4271,UK,1989,Thriller,7.6,4 Seasons,Good
NF04272,Movie,4272,Japan,2015,Action,6.1,133 min,Good
NF04273,TV Show,4273,India,1981,Drama,9.2,1 Seasons,Excellent
NF04274,Movie,4274,India,2012,Drama,6,87 min,Good
NF04275,TV Show,4275,Canada,2010,Action,9.7,2 Seasons,Excellent
NF04276,TV Show,4276,USA,2008,Sci-Fi,7.7,2 Seasons,Good
NF04277,TV Show,4277,UK,2007,Sci-Fi,5,9 Seasons,Good
NF04278,Movie,4278,South Korea,2003,Thriller,6.9,132 min,Average
NF04279,Movie,4279,Canada,1982,Romance,8.4,178 min,Excellent
NF04280,TV Show,4280,Canada,2005,Action,5.4,5 Seasons,Good
NF04281,TV Show,4281,South Korea,2019,Thriller,8.2,2 Seasons,Excellent
NF04282,Movie,4282,India,1991,Action,6.5,106 min,Good
NF04283,Movie,4283,UK,2020,Sci-Fi,5.1,149 min,Average
NF04284,TV Show,4284,South Korea,2021,Drama,6.6,6 Seasons,Average
NF04285,TV Show,4285,India,1986,Action,6.7,8 Seasons,Average
NF04286,TV Show,4286,India,1981,Sci-Fi,6.9,3 Seasons,Average
NF04287,Movie,4287,UK,1995,Sci-Fi,8.3,71 min,Excellent
NF04288,Movie,4288,USA,2002,Romance,8.4,77 min,Excellent
NF04289,TV Show,4289,South Korea,1991,Sci-Fi,7.7,6 Seasons,Good
NF04290,TV Show,4290,Canada,1996,Sci-Fi,9,10 Seasons,Excellent
NF04291,TV Show,4291,India,1996,Action,6.1,7 Seasons,Good
NF04292,TV Show,4292,Canada,1994,Comedy,7.9,10 Seasons,Average
NF04293,TV Show,4293,UK,2019,Thriller,8.4,10 Seasons,Excellent
NF04294,Movie,4294,India,2001,Comedy,8.5,175 min,Excellent
NF04295,TV Show,4295,UK,1999,Comedy,5.3,4 Seasons,Good
NF04296,Movie,4296,India,2001,Sci-Fi,5.5,79 min,Average
NF04297,Movie,4297,Japan,2022,Romance,7.1,172 min,Average
NF04298,TV Show,4298,UK,2004,Sci-Fi,9.3,10 Seasons,Excellent
NF04299,TV Show,4299,USA,2002,Romance,7.4,10 Seasons,Good
NF04300,Movie,4300,Canada,2012,Drama,9,143 min,Excellent
NF04301,Movie,4301,South Korea,2000,Sci-Fi,7.9,73 min,Good
NF04302,Movie,4302,Canada,1996,Action,7.6,66 min,Good
NF04303,TV Show,4303,India,1992,Sci-Fi,7,3 Seasons,Good
NF04304,TV Show,4304,India,1995,Drama,7,10 Seasons,Good
NF04305,TV Show,4305,Canada,2016,Action,5.5,4 Seasons,Good
NF04306,Movie,4306,South Korea,2014,Sci-Fi,9.8,87 min,Excellent
NF04307,Movie,4307,Canada,1995,Drama,9.1,176 min,Excellent
NF04308,Movie,4308,UK,2017,Action,8.3,86 min,Excellent
NF04309,TV Show,4309,USA,2004,Thriller,8.4,1 Seasons,Excellent
NF04310,TV Show,4310,USA,1991,Comedy,9.3,8 Seasons,Excellent
NF04311,Movie,4311,Canada,2011,Drama,6.6,118 min,Good
NF04312,Movie,4312,UK,1985,Thriller,8.1,136 min,Excellent
NF04313,Movie,4313,Canada,2022,Action,6.8,62 min,Good
NF04314,Movie,4314,Canada,1994,Action,9.7,142 min,Excellent
NF04315,Movie,4315,South Korea,1994,Comedy,7.5,66 min,Good
NF04316,TV Show,4316,South Korea,1993,Thriller,5.2,4 Seasons,Good
NF04317,TV Show,4317,Canada,2005,Drama,6.5,9 Seasons,Average
NF04318,TV Show,4318,South Korea,1980,Comedy,5.3,7 Seasons,Average
NF04319,Movie,4319,South Korea,2026,Sci-Fi,8.5,65 min,Excellent
NF04320,Movie,4320,UK,2007,Romance,7.6,173 min,Good
NF04321,TV Show,4321,UK,1989,Sci-Fi,5.4,10 Seasons,Good
NF04322,Movie,4322,South Korea,1994,Action,9,177 min,Excellent
NF04323,TV Show,4323,South Korea,2013,Sci-Fi,9.6,2 Seasons,Excellent
NF04324,TV Show,4324,Canada,2012,Romance,5.6,5 Seasons,Good
NF04325,Movie,4325,South Korea,1995,Thriller,7.6,117 min,Average
NF04326,Movie,4326,UK,2023,Sci-Fi,8.1,139 min,Excellent
NF04327,Movie,4327,UK,2013,Action,7.5,165 min,Good
NF04328,Movie,4328,India,1998,Action,6,130 min,Good
NF04329,Movie,4329,India,2020,Comedy,5.6,96 min,Average
NF04330,Movie,4330,Japan,1981,Action,9.6,108 min,Excellent
NF04331,TV Show,4331,USA,2025,Action,9.3,8 Seasons,Excellent
NF04332,TV Show,4332,UK,2022,Comedy,6.1,10 Seasons,Good
NF04333,TV Show,4333,USA,1993,Drama,7.5,9 Seasons,Average
NF04334,TV Show,4334,India,2023,Action,6,3 Seasons,Good
NF04335,TV Show,4335,Canada,1983,Drama,5.5,8 Seasons,Average
NF04336,TV Show,4336,UK,2006,Sci-Fi,7.3,8 Seasons,Average
NF04337,Movie,4337,Japan,2015,Sci-Fi,7.2,125 min,Good
NF04338,Movie,4338,India,2006,Sci-Fi,7.8,148 min,Good
NF04339,TV Show,4339,Japan,2009,Action,5,8 Seasons,Good
NF04340,TV Show,4340,India,1990,Action,5,3 Seasons,Average
NF04341,Movie,4341,Canada,1991,Drama,8.5,81 min,Excellent
NF04342,Movie,4342,Japan,1992,Drama,5.1,89 min,Good
NF04343,TV Show,4343,India,1989,Action,7.7,6 Seasons,Average
NF04344,Movie,4344,Canada,1989,Romance,7.8,91 min,Good
NF04345,Movie,4345,Japan,1993,Sci-Fi,8.7,167 min,Excellent
NF04346,Movie,4346,Japan,2001,Thriller,9.1,142 min,Excellent
NF04347,TV Show,4347,India,1994,Romance,6.5,6 Seasons,Good
NF04348,Movie,4348,Japan,2025,Thriller,9.6,78 min,Excellent
NF04349,TV Show,4349,India,2006,Romance,6.7,4 Seasons,Good
NF04350,TV Show,4350,UK,2005,Comedy,5,10 Seasons,Average
NF04351,TV Show,4351,UK,2010,Sci-Fi,6.8,7 Seasons,Average
NF04352,Movie,4352,Canada,2007,Sci-Fi,7,116 min,Average
NF04353,TV Show,4353,USA,2001,Sci-Fi,7.6,10 Seasons,Good
NF04354,Movie,4354,USA,2011,Romance,5.3,123 min,Good
NF04355,TV Show,4355,UK,1981,Action,5.1,3 Seasons,Average
NF04356,TV Show,4356,India,1988,Thriller,5.8,10 Seasons,Average
NF04357,TV Show,4357,Japan,1988,Action,6.5,3 Seasons,Average
NF04358,TV Show,4358,Canada,2002,Comedy,5.6,6 Seasons,Average
NF04359,Movie,4359,India,2016,Drama,8.2,129 min,Excellent
NF04360,Movie,4360,India,2024,Thriller,9.6,151 min,Excellent
NF04361,TV Show,4361,Japan,2001,Comedy,8.8,9 Seasons,Excellent
NF04362,Movie,4362,UK,2026,Sci-Fi,5.8,104 min,Good
NF04363,TV Show,4363,Japan,2024,Action,5.4,4 Seasons,Average
NF04364,TV Show,4364,UK,1990,Action,9.1,9 Seasons,Excellent
NF04365,Movie,4365,USA,2006,Thriller,5.9,113 min,Good
NF04366,Movie,4366,UK,2022,Action,5.1,143 min,Average
NF04367,Movie,4367,UK,1997,Thriller,9.6,174 min,Excellent
NF04368,TV Show,4368,Canada,1996,Comedy,8.3,9 Seasons,Excellent
NF04369,Movie,4369,Japan,1989,Action,5.1,89 min,Good
NF04370,Movie,4370,USA,2009,Drama,9.7,63 min,Excellent
NF04371,TV Show,4371,UK,2016,Sci-Fi,6.5,7 Seasons,Good
NF04372,TV Show,4372,Japan,1992,Thriller,5.9,10 Seasons,Average
NF04373,Movie,4373,Canada,1990,Sci-Fi,5.2,160 min,Average
NF04374,Movie,4374,Japan,2017,Drama,9.2,79 min,Excellent
NF04375,Movie,4375,UK,2015,Comedy,7.9,104 min,Good
NF04376,Movie,4376,Canada,2002,Thriller,8.9,91 min,Excellent
NF04377,Movie,4377,India,1997,Drama,5.5,96 min,Good
NF04378,Movie,4378,South Korea,2004,Romance,7,142 min,Average
NF04379,Movie,4379,Japan,1985,Romance,5.5,72 min,Good
NF04380,Movie,4380,Canada,1984,Sci-Fi,9.7,132 min,Excellent
NF04381,TV Show,4381,South Korea,1992,Drama,5.3,3 Seasons,Good
NF04382,Movie,4382,Canada,1996,Romance,9.3,129 min,Excellent
NF04383,Movie,4383,UK,2013,Thriller,8.5,89 min,Excellent
NF04384,TV Show,4384,South Korea,1996,Comedy,5.9,6 Seasons,Good
NF04385,Movie,4385,South Korea,2007,Romance,8,67 min,Excellent
NF04386,Movie,4386,South Korea,1986,Drama,7.9,79 min,Good
NF04387,Movie,4387,South Korea,1993,Sci-Fi,8.9,136 min,Excellent
NF04388,TV Show,4388,India,1994,Thriller,7.2,9 Seasons,Good
NF04389,Movie,4389,Japan,1982,Drama,9.3,77 min,Excellent
NF04390,Movie,4390,Canada,2014,Action,8.6,134 min,Excellent
NF04391,Movie,4391,Japan,1985,Thriller,7.1,84 min,Good
NF04392,TV Show,4392,USA,1996,Comedy,6.9,10 Seasons,Good
NF04393,Movie,4393,India,2013,Drama,6.2,109 min,Average
NF04394,TV Show,4394,India,1985,Action,8.9,4 Seasons,Excellent
NF04395,Movie,4395,Canada,2023,Sci-Fi,8.5,68 min,Excellent
NF04396,Movie,4396,India,1994,Comedy,5.6,178 min,Good
NF04397,Movie,4397,USA,1991,Thriller,9.7,82 min,Excellent
NF04398,Movie,4398,USA,1988,Action,7.2,133 min,Good
NF04399,Movie,4399,Canada,1995,Action,7.7,110 min,Good
NF04400,TV Show,4400,USA,2013,Sci-Fi,8.5,7 Seasons,Excellent
NF04401,TV Show,4401,South Korea,2015,Romance,6.8,2 Seasons,Good
NF04402,Movie,4402,Canada,2001,Drama,5.5,155 min,Average
NF04403,Movie,4403,Canada,2008,Romance,5.1,176 min,Average
NF04404,Movie,4404,Canada,2004,Romance,6.2,131 min,Average
NF04405,TV Show,4405,Canada,2003,Action,8.8,2 Seasons,Excellent
NF04406,TV Show,4406,Japan,1988,Drama,5.9,10 Seasons,Good
NF04407,TV Show,4407,South Korea,1988,Drama,6.1,4 Seasons,Average
NF04408,Movie,4408,South Korea,1987,Sci-Fi,6.1,89 min,Average
NF04409,TV Show,4409,India,1980,Comedy,5.6,4 Seasons,Average
NF04410,Movie,4410,South Korea,1980,Romance,6.1,78 min,Average
NF04411,TV Show,4411,Japan,1982,Action,8.8,10 Seasons,Excellent
NF04412,TV Show,4412,Canada,2026,Sci-Fi,9.3,3 Seasons,Excellent
NF04413,Movie,4413,Canada,2005,Sci-Fi,8.1,150 min,Excellent
NF04414,TV Show,4414,Japan,1996,Romance,9.4,2 Seasons,Excellent
NF04415,TV Show,4415,Canada,1980,Comedy,8.7,10 Seasons,Excellent
NF04416,Movie,4416,UK,2006,Action,8.2,169 min,Excellent
NF04417,TV Show,4417,Canada,1984,Action,5.7,3 Seasons,Good
NF04418,Movie,4418,South Korea,2004,Action,9.3,103 min,Excellent
NF04419,Movie,4419,USA,1996,Drama,8.9,80 min,Excellent
NF04420,TV Show,4420,USA,1996,Action,7.5,2 Seasons,Good
NF04421,Movie,4421,South Korea,1985,Sci-Fi,9.4,83 min,Excellent
NF04422,Movie,4422,South Korea,2002,Romance,8.1,154 min,Excellent
NF04423,TV Show,4423,USA,2011,Thriller,5.3,6 Seasons,Good
NF04424,Movie,4424,Japan,2025,Drama,8.4,166 min,Excellent
NF04425,Movie,4425,South Korea,2012,Romance,6.7,82 min,Good
NF04426,TV Show,4426,South Korea,2025,Comedy,8.6,1 Seasons,Excellent
NF04427,Movie,4427,USA,1987,Comedy,6.1,78 min,Good
NF04428,Movie,4428,South Korea,2012,Action,5.9,75 min,Average
NF04429,TV Show,4429,USA,1992,Action,5.7,5 Seasons,Average
NF04430,TV Show,4430,UK,2022,Romance,5.1,7 Seasons,Average
NF04431,Movie,4431,South Korea,1986,Action,5.4,145 min,Average
NF04432,TV Show,4432,India,2014,Drama,6.8,7 Seasons,Average
NF04433,Movie,4433,Canada,2012,Comedy,9.5,116 min,Excellent
NF04434,Movie,4434,Japan,2019,Thriller,5.2,180 min,Good
NF04435,TV Show,4435,Canada,2009,Action,5.7,2 Seasons,Average
NF04436,TV Show,4436,India,1987,Romance,5.6,4 Seasons,Average
NF04437,TV Show,4437,South Korea,2015,Comedy,6.8,6 Seasons,Average
NF04438,Movie,4438,Canada,2013,Thriller,5.5,142 min,Average
NF04439,TV Show,4439,Canada,2018,Comedy,8.5,10 Seasons,Excellent
NF04440,TV Show,4440,Canada,1981,Sci-Fi,7.9,6 Seasons,Good
NF04441,Movie,4441,UK,2019,Thriller,6.4,70 min,Good
NF04442,Movie,4442,South Korea,1995,Drama,7.6,137 min,Average
NF04443,Movie,4443,South Korea,2004,Drama,7.6,141 min,Good
NF04444,Movie,4444,South Korea,2009,Drama,8.1,124 min,Excellent
NF04445,TV Show,4445,UK,2004,Comedy,9.7,8 Seasons,Excellent
NF04446,TV Show,4446,USA,1983,Comedy,8.2,5 Seasons,Excellent
NF04447,TV Show,4447,Canada,2009,Sci-Fi,8.4,10 Seasons,Excellent
NF04448,Movie,4448,USA,2005,Sci-Fi,8.1,139 min,Excellent
NF04449,TV Show,4449,Canada,2004,Thriller,5,4 Seasons,Good
NF04450,TV Show,4450,South Korea,2006,Romance,7.4,1 Seasons,Average
NF04451,Movie,4451,South Korea,2017,Action,6.9,68 min,Good
NF04452,TV Show,4452,Japan,2021,Drama,7.9,1 Seasons,Average
NF04453,TV Show,4453,Japan,1994,Action,9.8,2 Seasons,Excellent
NF04454,TV Show,4454,South Korea,1980,Drama,7,8 Seasons,Good
NF04455,Movie,4455,India,2025,Thriller,9.1,74 min,Excellent
NF04456,Movie,4456,South Korea,1987,Action,9.7,161 min,Excellent
NF04457,TV Show,4457,India,1994,Thriller,5.5,4 Seasons,Good
NF04458,TV Show,4458,Canada,2004,Drama,5.4,1 Seasons,Average
NF04459,TV Show,4459,USA,2023,Thriller,6.5,9 Seasons,Average
NF04460,Movie,4460,UK,2002,Romance,6.8,147 min,Average
NF04461,TV Show,4461,USA,2005,Action,9.8,2 Seasons,Excellent
NF04462,Movie,4462,India,2007,Thriller,7.1,83 min,Good
NF04463,Movie,4463,Canada,2017,Comedy,5,92 min,Good
NF04464,Movie,4464,UK,1990,Thriller,6.1,63 min,Average
NF04465,TV Show,4465,South Korea,2004,Romance,9,4 Seasons,Excellent
NF04466,Movie,4466,USA,2007,Thriller,7,113 min,Good
NF04467,Movie,4467,Canada,1984,Romance,6.1,93 min,Good
NF04468,TV Show,4468,India,2025,Drama,5.4,8 Seasons,Average
NF04469,TV Show,4469,Japan,1997,Action,7,6 Seasons,Average
NF04470,Movie,4470,Canada,2022,Action,8.5,69 min,Excellent
NF04471,Movie,4471,USA,2010,Comedy,7.2,88 min,Good
NF04472,Movie,4472,UK,1999,Sci-Fi,8.6,104 min,Excellent
NF04473,Movie,4473,India,2026,Thriller,5.1,93 min,Good
NF04474,TV Show,4474,USA,2014,Sci-Fi,6.9,4 Seasons,Average
NF04475,Movie,4475,Canada,1993,Drama,8.7,97 min,Excellent
NF04476,Movie,4476,Japan,1980,Drama,5.3,120 min,Good
NF04477,TV Show,4477,Canada,1984,Romance,8.9,2 Seasons,Excellent
NF04478,Movie,4478,UK,2001,Romance,9,148 min,Excellent
NF04479,Movie,4479,USA,1993,Thriller,7.2,75 min,Good
NF04480,TV Show,4480,India,2000,Action,6.3,10 Seasons,Good
NF04481,TV Show,4481,Canada,2011,Romance,7.7,7 Seasons,Average
NF04482,TV Show,4482,South Korea,1988,Thriller,6.1,6 Seasons,Good
NF04483,TV Show,4483,USA,1986,Thriller,7.2,7 Seasons,Average
NF04484,TV Show,4484,Japan,2012,Romance,9.2,4 Seasons,Excellent
NF04485,TV Show,4485,USA,1986,Action,6.5,2 Seasons,Good
NF04486,TV Show,4486,India,1992,Action,5.1,7 Seasons,Average
NF04487,TV Show,4487,South Korea,1999,Comedy,8.2,8 Seasons,Excellent
NF04488,Movie,4488,India,1985,Thriller,7.6,158 min,Good
NF04489,Movie,4489,USA,2002,Drama,7.3,101 min,Good
NF04490,Movie,4490,India,1992,Drama,8.3,174 min,Excellent
NF04491,TV Show,4491,South Korea,1986,Action,8.9,4 Seasons,Excellent
NF04492,TV Show,4492,South Korea,1981,Comedy,6.9,3 Seasons,Good
NF04493,TV Show,4493,Canada,1991,Sci-Fi,6.2,8 Seasons,Average
NF04494,Movie,4494,Canada,1984,Romance,7.6,75 min,Average
NF04495,Movie,4495,India,2007,Comedy,8.4,104 min,Excellent
NF04496,TV Show,4496,Canada,1996,Sci-Fi,7.7,6 Seasons,Good
NF04497,TV Show,4497,Japan,2019,Action,5.5,5 Seasons,Good
NF04498,Movie,4498,South Korea,2019,Sci-Fi,5.7,91 min,Average
NF04499,TV Show,4499,Japan,2022,Sci-Fi,7.2,10 Seasons,Average
NF04500,Movie,4500,Japan,1997,Romance,8.2,107 min,Excellent
NF04501,TV Show,4501,USA,1981,Drama,5.1,3 Seasons,Good
NF04502,TV Show,4502,UK,1986,Thriller,5.1,7 Seasons,Average
NF04503,Movie,4503,India,1992,Sci-Fi,9,163 min,Excellent
NF04504,Movie,4504,USA,1993,Comedy,9.6,119 min,Excellent
NF04505,TV Show,4505,USA,1995,Sci-Fi,5.7,9 Seasons,Good
NF04506,Movie,4506,Japan,1990,Action,9.3,179 min,Excellent
NF04507,Movie,4507,Japan,2022,Comedy,8.6,104 min,Excellent
NF04508,Movie,4508,India,1996,Comedy,7.8,122 min,Good
NF04509,TV Show,4509,Japan,1980,Thriller,5.1,4 Seasons,Good
NF04510,Movie,4510,Canada,1989,Romance,6.7,128 min,Average
NF04511,Movie,4511,South Korea,2020,Action,7.4,61 min,Average
NF04512,TV Show,4512,India,2015,Thriller,6.1,9 Seasons,Good
NF04513,Movie,4513,India,1991,Sci-Fi,8.7,158 min,Excellent
NF04514,TV Show,4514,South Korea,1986,Thriller,7.5,4 Seasons,Good
NF04515,Movie,4515,Japan,1988,Romance,8.3,136 min,Excellent
NF04516,Movie,4516,USA,2000,Romance,6.3,176 min,Good
NF04517,Movie,4517,Japan,1999,Sci-Fi,9.8,154 min,Excellent
NF04518,TV Show,4518,Japan,1986,Thriller,8.4,1 Seasons,Excellent
NF04519,Movie,4519,Canada,1997,Drama,9.3,67 min,Excellent
NF04520,TV Show,4520,USA,2025,Comedy,5.9,7 Seasons,Good
NF04521,TV Show,4521,UK,2022,Sci-Fi,9.6,7 Seasons,Excellent
NF04522,Movie,4522,Japan,2021,Drama,9.5,112 min,Excellent
NF04523,Movie,4523,South Korea,2015,Action,8.1,158 min,Excellent
NF04524,Movie,4524,UK,2013,Drama,7.3,88 min,Good
NF04525,Movie,4525,USA,1996,Thriller,7.7,72 min,Good
NF04526,TV Show,4526,Canada,1986,Drama,6.3,1 Seasons,Good
NF04527,TV Show,4527,Japan,2024,Romance,5.7,4 Seasons,Average
NF04528,Movie,4528,India,2008,Drama,6.6,148 min,Average
NF04529,Movie,4529,UK,2011,Sci-Fi,7.3,152 min,Average
NF04530,TV Show,4530,Japan,2020,Drama,8.9,3 Seasons,Excellent
NF04531,TV Show,4531,Japan,2022,Thriller,5.7,5 Seasons,Good
NF04532,TV Show,4532,India,2020,Comedy,8.2,7 Seasons,Excellent
NF04533,TV Show,4533,UK,1985,Drama,6.3,9 Seasons,Good
NF04534,Movie,4534,Canada,2014,Comedy,9.7,138 min,Excellent
NF04535,TV Show,4535,Canada,2008,Thriller,8.3,7 Seasons,Excellent
NF04536,Movie,4536,India,1998,Romance,6.1,77 min,Good
NF04537,TV Show,4537,UK,2025,Drama,7.6,8 Seasons,Average
NF04538,TV Show,4538,USA,2026,Action,5.3,10 Seasons,Good
NF04539,TV Show,4539,Canada,2012,Action,8.5,7 Seasons,Excellent
NF04540,TV Show,4540,Japan,2003,Romance,5.9,4 Seasons,Good
NF04541,TV Show,4541,South Korea,2005,Comedy,5.7,8 Seasons,Average
NF04542,Movie,4542,South Korea,2008,Action,9,63 min,Excellent
NF04543,TV Show,4543,UK,1986,Drama,5.4,7 Seasons,Good
NF04544,Movie,4544,Canada,2011,Action,7.8,163 min,Average
NF04545,TV Show,4545,Japan,2009,Thriller,8,1 Seasons,Excellent
NF04546,TV Show,4546,India,2016,Action,7.8,4 Seasons,Good
NF04547,TV Show,4547,UK,2016,Comedy,7.2,9 Seasons,Good
NF04548,TV Show,4548,South Korea,2020,Sci-Fi,8,1 Seasons,Excellent
NF04549,Movie,4549,Canada,2000,Sci-Fi,7.1,115 min,Good
NF04550,TV Show,4550,USA,1985,Action,6.2,2 Seasons,Good
NF04551,TV Show,4551,Canada,1996,Romance,5.2,7 Seasons,Average
NF04552,TV Show,4552,Japan,1996,Comedy,9.6,6 Seasons,Excellent
NF04553,TV Show,4553,South Korea,1989,Sci-Fi,9.4,10 Seasons,Excellent
NF04554,TV Show,4554,Japan,1982,Drama,6.3,1 Seasons,Good
NF04555,TV Show,4555,USA,2006,Romance,8.9,7 Seasons,Excellent
NF04556,TV Show,4556,India,2023,Comedy,7.3,10 Seasons,Good
NF04557,TV Show,4557,India,2006,Sci-Fi,7.1,5 Seasons,Good
NF04558,TV Show,4558,USA,2001,Thriller,9.1,10 Seasons,Excellent
NF04559,TV Show,4559,USA,2024,Comedy,6.4,1 Seasons,Good
NF04560,Movie,4560,Japan,2018,Comedy,8.6,175 min,Excellent
NF04561,Movie,4561,Japan,1989,Thriller,9.2,98 min,Excellent
NF04562,TV Show,4562,Canada,2003,Thriller,9.4,6 Seasons,Excellent
NF04563,TV Show,4563,India,1981,Sci-Fi,9.7,9 Seasons,Excellent
NF04564,Movie,4564,Japan,1990,Drama,7.3,138 min,Good
NF04565,Movie,4565,South Korea,1987,Comedy,5.1,97 min,Good
NF04566,Movie,4566,Canada,1999,Drama,5.4,113 min,Average
NF04567,TV Show,4567,USA,2022,Drama,7.3,2 Seasons,Average
NF04568,Movie,4568,USA,1994,Comedy,5.2,71 min,Good
NF04569,Movie,4569,India,1996,Romance,9.3,80 min,Excellent
NF04570,TV Show,4570,Canada,2020,Sci-Fi,9.1,3 Seasons,Excellent
NF04571,Movie,4571,Japan,2007,Thriller,7.9,136 min,Good
NF04572,Movie,4572,Canada,1987,Drama,8.1,68 min,Excellent
NF04573,TV Show,4573,Japan,2009,Drama,9.4,2 Seasons,Excellent
NF04574,TV Show,4574,South Korea,2012,Action,6.2,1 Seasons,Good
NF04575,TV Show,4575,UK,2007,Thriller,8,10 Seasons,Excellent
NF04576,TV Show,4576,South Korea,2020,Romance,6.9,1 Seasons,Good
NF04577,TV Show,4577,India,1987,Thriller,6.3,10 Seasons,Average
NF04578,TV Show,4578,UK,2006,Sci-Fi,7.4,5 Seasons,Average
NF04579,TV Show,4579,USA,1998,Action,9.1,2 Seasons,Excellent
NF04580,Movie,4580,Japan,2026,Action,6.9,131 min,Good
NF04581,TV Show,4581,South Korea,2008,Sci-Fi,8.9,5 Seasons,Excellent
NF04582,TV Show,4582,South Korea,2011,Romance,7,7 Seasons,Good
NF04583,TV Show,4583,Canada,1988,Drama,6.3,4 Seasons,Good
NF04584,TV Show,4584,Canada,2015,Comedy,5.1,7 Seasons,Average
NF04585,Movie,4585,Canada,2013,Romance,7.1,162 min,Average
NF04586,TV Show,4586,UK,2014,Action,5.6,9 Seasons,Good
NF04587,TV Show,4587,India,2001,Comedy,9.6,4 Seasons,Excellent
NF04588,Movie,4588,UK,2018,Sci-Fi,8.4,179 min,Excellent
NF04589,Movie,4589,USA,1986,Action,6.4,105 min,Good
NF04590,TV Show,4590,USA,1994,Sci-Fi,5.3,3 Seasons,Average
NF04591,Movie,4591,South Korea,2004,Sci-Fi,6.3,118 min,Average
NF04592,Movie,4592,UK,1992,Sci-Fi,5.9,141 min,Average
NF04593,TV Show,4593,UK,2014,Action,6.4,8 Seasons,Average
NF04594,TV Show,4594,UK,1985,Thriller,8.6,3 Seasons,Excellent
NF04595,TV Show,4595,India,1982,Drama,5,5 Seasons,Good
NF04596,Movie,4596,USA,2007,Sci-Fi,7.8,138 min,Average
NF04597,TV Show,4597,Canada,2007,Romance,6.8,6 Seasons,Good
NF04598,Movie,4598,India,2004,Romance,6.5,80 min,Average
NF04599,Movie,4599,USA,2011,Thriller,9.7,177 min,Excellent
NF04600,TV Show,4600,Japan,1983,Thriller,5.2,1 Seasons,Good
NF04601,Movie,4601,India,2004,Action,7.1,110 min,Average
